airline,airline_sentiment,airline_sentiment_confidence,negativereason,tweet_created,clean_text,tweet_year,tweet_month,tweet_day,sentiment_label,char_count,word_count,avg_word_length
US Airways,negative,1.0,Bad Flight,2015-02-20 13:54:39-08:00,how about checking the plane before having everyone board the plane,2015,2,20,0,67,11,6.090909090909091
US Airways,neutral,0.66,Unknown,2015-02-20 13:49:28-08:00,used get emails prepurchase a snack and when time to check in got neither tomorrows trip do they not get sent now,2015,2,20,1,113,22,5.136363636363637
US Airways,negative,1.0,Customer Service Issue,2015-02-20 13:44:54-08:00,link didnt work via mobil,2015,2,20,0,25,5,5.0
US Airways,negative,1.0,Lost Luggage,2015-02-20 13:38:08-08:00,wishing we had our luggage days now had to pay our way from st thomas to san juan spent extra because of this mess up,2015,2,20,0,117,25,4.68
US Airways,neutral,1.0,Unknown,2015-02-20 13:32:38-08:00,im not a frequent flyer with us airways im qantas can i still get notifications thank you,2015,2,20,1,89,17,5.235294117647059
US Airways,negative,1.0,Customer Service Issue,2015-02-20 13:31:22-08:00,how do i get through,2015,2,20,0,20,5,4.0
US Airways,negative,1.0,Late Flight,2015-02-20 13:24:08-08:00,who runs the show at the airport have a boarding pass says us airways and i have to wait in american line,2015,2,20,0,105,22,4.7727272727272725
US Airways,neutral,1.0,Unknown,2015-02-20 13:23:13-08:00,any chance of a travel advisory or dca this weekend,2015,2,20,1,51,10,5.1
US Airways,positive,1.0,Unknown,2015-02-20 13:19:22-08:00,yes thank you appreciate u checking,2015,2,20,2,35,6,5.833333333333333
US Airways,negative,1.0,Flight Booking Problems,2015-02-20 13:16:46-08:00,why i cant book a flight to prn through your website,2015,2,20,0,52,11,4.7272727272727275
US Airways,negative,1.0,Late Flight,2015-02-20 13:14:39-08:00,this is ridiculous cant wait to board this one home hours late flightr,2015,2,20,0,70,13,5.384615384615385
US Airways,neutral,0.6890000000000001,Unknown,2015-02-20 13:13:29-08:00,yes it was sunday,2015,2,20,1,17,4,4.25
US Airways,negative,1.0,Late Flight,2015-02-20 13:04:52-08:00,since when does a maintenance problem and missing flight crew equal delayed due to weather im confused since we had sunny skies,2015,2,20,0,127,22,5.7727272727272725
US Airways,negative,1.0,Customer Service Issue,2015-02-20 12:59:59-08:00,i keep calling your help line and it keeps saying they are too busy to help amp to call back late flightr for a week now,2015,2,20,0,120,26,4.615384615384615
US Airways,negative,0.6421,Late Flight,2015-02-20 12:59:45-08:00,who would like to watch the video of how loyal customers are really treated while asking for an explanation for our hour delay,2015,2,20,0,126,23,5.478260869565218
US Airways,negative,1.0,Late Flight,2015-02-20 12:58:24-08:00,more lies they said in their email we were delayed due to weather when the sky was clear in the city we were departing,2015,2,20,0,118,24,4.916666666666667
US Airways,positive,1.0,Unknown,2015-02-20 12:51:24-08:00,im enjoying my flights so far youre doing a great job todays been tough so thanks for making my flights comfortable,2015,2,20,2,115,21,5.476190476190476
US Airways,negative,0.6421,Late Flight,2015-02-20 12:50:52-08:00,look has made the right call on cho please evaluate,2015,2,20,0,51,10,5.1
US Airways,neutral,0.6404,Unknown,2015-02-20 12:46:40-08:00,thats not the question question is how do i get past the computer fastest if we both know that the computer cant help me,2015,2,20,1,120,24,5.0
US Airways,neutral,1.0,Unknown,2015-02-20 12:45:47-08:00,if i have dividend miles credit card amp i used it to book my flight is one bag free,2015,2,20,1,84,19,4.421052631578948
US Airways,negative,0.6675,Can't Tell,2015-02-20 12:42:56-08:00,have checked all day cho needs added please evaluate,2015,2,20,0,52,9,5.777777777777778
US Airways,neutral,1.0,Unknown,2015-02-20 12:41:54-08:00,hi there i am flying myrcltord tomorrow is weather looking ok or problematic,2015,2,20,1,76,13,5.846153846153846
US Airways,neutral,1.0,Unknown,2015-02-20 12:32:32-08:00,can u tell me if from clt to jan has gotten out of the gate yet i will have a tight connection out of clt to mco,2015,2,20,1,112,27,4.148148148148148
US Airways,neutral,1.0,Unknown,2015-02-20 12:31:04-08:00,please hold us for me need to get home tonight before weather almost there,2015,2,20,1,74,14,5.285714285714286
US Airways,positive,1.0,Unknown,2015-02-20 12:27:38-08:00,shavon at customer service desk in charlotte was fantastic so helpful and smiling evn after what sounds like long dayreward her,2015,2,20,2,127,21,6.0476190476190474
US Airways,neutral,0.662,Unknown,2015-02-20 12:24:56-08:00,have scheduled flight satmorrow choclt cho needs to be added to weather advisory please evaluate asap,2015,2,20,1,101,16,6.3125
US Airways,negative,0.6451,Bad Flight,2015-02-20 12:20:58-08:00,another squashed flight having to share my seat with another passenger is not idea of quality travel,2015,2,20,0,100,17,5.882352941176471
US Airways,negative,1.0,Can't Tell,2015-02-20 12:09:15-08:00,look another apology do not fly,2015,2,20,0,31,6,5.166666666666667
US Airways,negative,1.0,Customer Service Issue,2015-02-20 12:04:57-08:00,its painful being on hold to you really minutes to change a flight,2015,2,20,0,66,13,5.076923076923077
US Airways,negative,0.6755,Lost Luggage,2015-02-20 12:03:55-08:00,yep sent my bag to philadelphia instead of miamii caught itthen was told my flight changed to tomorrow wrong again,2015,2,20,0,114,20,5.7
US Airways,neutral,1.0,Unknown,2015-02-20 12:00:44-08:00,will shall see in the next couple of minutes,2015,2,20,1,44,9,4.888888888888889
US Airways,negative,0.6498,Late Flight,2015-02-20 11:58:40-08:00,right can you use a shuttle ticket from lga to bos for any shuttle flight probably gonna miss the pm,2015,2,20,0,100,20,5.0
US Airways,negative,1.0,Customer Service Issue,2015-02-20 11:57:28-08:00,i did but i need to get a human being whats the fastest way to achieve this all i get is a computer,2015,2,20,0,99,23,4.304347826086956
US Airways,positive,1.0,Unknown,2015-02-20 11:57:00-08:00,checkin staff at phx are awesome great traffic control for general boarding,2015,2,20,2,75,12,6.25
US Airways,negative,1.0,Late Flight,2015-02-20 11:55:42-08:00,batting four flights in a month all four delayed,2015,2,20,0,48,9,5.333333333333333
US Airways,neutral,0.68,Unknown,2015-02-20 11:54:26-08:00,sure just dmed you,2015,2,20,1,18,4,4.5
US Airways,negative,1.0,Cancelled Flight,2015-02-20 11:45:23-08:00,amp also that i was told no comps upgrades etc reflight booking problems is good enough,2015,2,20,0,87,16,5.4375
US Airways,negative,1.0,Cancelled Flight,2015-02-20 11:44:16-08:00,i was tomorrow i missed my meeting today amp it was pointless pay hotel today when the purpose of my trip has been screwed,2015,2,20,0,122,24,5.083333333333333
US Airways,negative,0.6682,Customer Service Issue,2015-02-20 11:40:10-08:00,merging aa and dividendmiles yield an error what are the exact steps to navigate the phone menu all i get is a computer,2015,2,20,0,119,23,5.173913043478261
US Airways,negative,0.6847,Can't Tell,2015-02-20 11:38:38-08:00,was on plane from pbi to clt and knew about the frozen water also saw a plane to nyc take off at the gate next door,2015,2,20,0,115,26,4.423076923076923
US Airways,negative,1.0,Late Flight,2015-02-20 11:29:29-08:00,and next flight delayed as well out of charlotte is it just my luck or what,2015,2,20,0,75,16,4.6875
US Airways,positive,1.0,Unknown,2015-02-20 11:26:35-08:00,just talked to reservation must congratulation to them very friendly good for usair the only airline we fly,2015,2,20,2,107,18,5.944444444444445
US Airways,neutral,0.6693,Unknown,2015-02-20 11:23:17-08:00,i am just trying to establish what your policy is thanks,2015,2,20,1,56,11,5.090909090909091
US Airways,negative,1.0,Late Flight,2015-02-20 11:22:47-08:00,fight was delayed hrs in mco now im stuck in philly with a standby ticket flight solution needed,2015,2,20,0,96,18,5.333333333333333
US Airways,neutral,0.6222,Unknown,2015-02-20 11:19:56-08:00,sure did i have carried this bag on numerous times on the same style plane planning accordingly apparently accounts for nothing,2015,2,20,1,127,21,6.0476190476190474
US Airways,negative,1.0,Can't Tell,2015-02-20 11:18:56-08:00,know what i like about gate x nothini like nothin bout yo gate,2015,2,20,0,62,13,4.769230769230769
US Airways,negative,1.0,Customer Service Issue,2015-02-20 11:18:38-08:00,ive tried calling times the past days and i keep getting told to call back someone please help me,2015,2,20,0,97,19,5.105263157894737
US Airways,negative,1.0,Flight Attendant Complaints,2015-02-20 11:07:34-08:00,gate agent in clt forced me to check bag in z amp proceeded to allow larger bags huge inconvenience to travel plans,2015,2,20,0,115,22,5.2272727272727275
US Airways,neutral,0.6607,Unknown,2015-02-20 11:00:14-08:00,its vegas baby who doesnt have a good time in vegas lol,2015,2,20,1,55,12,4.583333333333333
US Airways,neutral,1.0,Unknown,2015-02-20 10:56:49-08:00,me and my wife will be flying out of atlanta to vegas on march th since couldnt get any out of tricities here in tn,2015,2,20,1,115,25,4.6
US Airways,negative,1.0,Customer Service Issue,2015-02-20 10:54:34-08:00,worst customer service ticket was and fee is its not worth it for them accommodate me given circumstances in bos,2015,2,20,0,112,20,5.6
US Airways,negative,1.0,Customer Service Issue,2015-02-20 10:52:02-08:00,see no response obviously you think this service is acceptable,2015,2,20,0,62,10,6.2
US Airways,negative,1.0,Customer Service Issue,2015-02-20 10:51:31-08:00,were sincerely sorry sean reservations is working hard to answer everyones call and we appreciate your patience,2015,2,20,0,111,17,6.529411764705882
US Airways,negative,1.0,Late Flight,2015-02-20 10:44:40-08:00,it wasnt weather this morning awe diverted back to bos due to mechanical issues so far lost one of days,2015,2,20,0,103,20,5.15
US Airways,negative,1.0,Customer Service Issue,2015-02-20 10:41:41-08:00,i have been in contact with people and still no answers you keep sending me to and they keep sending me to you,2015,2,20,0,110,23,4.782608695652174
US Airways,negative,1.0,Flight Attendant Complaints,2015-02-20 10:36:29-08:00,no one appreciates the sass of the gate agent at gate c at lga flight us irritated customers,2015,2,20,0,92,18,5.111111111111111
US Airways,negative,0.6804,Customer Service Issue,2015-02-20 10:34:13-08:00,how do i get you to stop sending me emails about my ex boyfriends account i dont care how many points he has he only has,2015,2,20,0,120,26,4.615384615384615
US Airways,negative,0.6726,Bad Flight,2015-02-20 10:30:50-08:00,we have seats on phone iwas told i was getting error msg due to paid st class upgrd told to check in after amsound right,2015,2,20,0,120,25,4.8
US Airways,negative,1.0,Lost Luggage,2015-02-20 10:26:09-08:00,waiting for bags now over min in phl bag claim,2015,2,20,0,46,10,4.6
US Airways,positive,1.0,Unknown,2015-02-20 10:24:59-08:00,awesome flight out of philly on tuesday party in row if youre interested,2015,2,20,2,72,13,5.538461538461538
US Airways,negative,1.0,Flight Attendant Complaints,2015-02-20 10:24:53-08:00,flight is already over i think the airline should just have the flight attendants actually emphasize that vape is still smoking,2015,2,20,0,127,21,6.0476190476190474
US Airways,negative,1.0,Customer Service Issue,2015-02-20 10:15:38-08:00,call volumes are high so the best answer is to hang up on me,2015,2,20,0,60,14,4.285714285714286
US Airways,positive,1.0,Unknown,2015-02-20 10:09:43-08:00,i got through and am able to switch my flight with no charge thank you,2015,2,20,2,70,15,4.666666666666667
US Airways,neutral,1.0,Unknown,2015-02-20 10:09:39-08:00,will you please start offering more routes out of to more locations instead of just charlotte and atlanta,2015,2,20,1,105,18,5.833333333333333
US Airways,positive,1.0,Unknown,2015-02-20 10:09:27-08:00,welcome to north texas us air american air employees housing and education are great opportunities in the gr state of texas,2015,2,20,2,123,21,5.857142857142857
US Airways,neutral,0.6887,Unknown,2015-02-20 10:07:08-08:00,oh they saw it and said nothing,2015,2,20,1,31,7,4.428571428571429
US Airways,negative,1.0,Customer Service Issue,2015-02-20 10:06:14-08:00,yes but lost a whole day frustrating customer service,2015,2,20,0,53,9,5.888888888888889
US Airways,negative,1.0,Customer Service Issue,2015-02-20 10:06:01-08:00,saddens me that my first tweet ever has to be a complaint about customer service,2015,2,20,0,80,15,5.333333333333333
US Airways,negative,1.0,Customer Service Issue,2015-02-20 10:03:47-08:00,trying to check in online for a flight tomorrow tried computer tablet and phone got error message on all devices,2015,2,20,0,112,20,5.6
US Airways,negative,1.0,Can't Tell,2015-02-20 09:48:07-08:00,how do i merge my miles accounts your sites tell me my info dont match even though i cant find a difference,2015,2,20,0,107,22,4.863636363636363
US Airways,negative,1.0,Customer Service Issue,2015-02-20 09:36:02-08:00,yes had to go pick up and pay cab ride very rude employee poor customer service,2015,2,20,0,79,16,4.9375
US Airways,neutral,1.0,Unknown,2015-02-20 09:35:20-08:00,can i bring mini bottles of booze on to my flight,2015,2,20,1,49,11,4.454545454545454
US Airways,negative,1.0,Lost Luggage,2015-02-20 09:34:38-08:00,your staff at lax really messed up on this one failing to scan my suitcase tag,2015,2,20,0,78,16,4.875
US Airways,negative,1.0,Cancelled Flight,2015-02-20 09:34:22-08:00,not happy with start of trip cancelled flightled flight customerservice,2015,2,20,0,71,10,7.1
US Airways,neutral,0.3616,Unknown,2015-02-20 09:33:06-08:00,nice try doesnt apply to philly,2015,2,20,1,31,6,5.166666666666667
US Airways,neutral,1.0,Unknown,2015-02-20 09:32:37-08:00,what is your policy around bringing a breast pump on board,2015,2,20,1,58,11,5.2727272727272725
